No,Nama Pemeriksaan,Permintaan/Hasil,Code,Display,Component,Property,Timing,System,Scale,Method,Unit of Measure,Code System,BodySite Code,BodySite Display,BodySite CodeSystem,Version First Released,Version Last Changed,Version First Released (DTO),Version Last Changed (DTO),First Released Date,Last Changed Date
329,MR pedis bilateral nonkontras dengan anestesi,Permintaan & Hasil,RD0993051,MR pedis bilateral nonkontras dengan anestesi,Multisection^WO contrast W anesthesia,Find,Pt,Lower extremity.bilateral>Foot,Doc,MR,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
330,MR pedis dengan kontras ,Permintaan & Hasil ,36179-0,MR Foot W contrast IV,Multisection^W contrast IV,Find,Pt,Lower extremity>Foot,Doc,MR,,http://loinc.org,,,,2.14,2.61,1.0,1.2,06/05/2024,06/05/2024
331,MR pedis dengan kontras + anestesi,Permintaan & Hasil ,RD0993166,MR pedis dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
332,MR pedis kanan dengan kontras,Permintaan & Hasil ,36184-0,MR Foot - right W contrast IV,Multisection^W contrast IV,Find,Pt,Lower extremity.right>Foot,Doc,MR,,http://loinc.org,,,,2.14,2.61,1.0,1.2,06/05/2024,06/05/2024
333,MR pedis kanan dengan kontras + anestesi,Permintaan & Hasil ,RD0993361,MR pedis kanan dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
334,MR pedis kiri dengan kontras,Permintaan & Hasil ,36182-4,MR Foot - left W contrast IV,Multisection^W contrast IV,Find,Pt,Lower extremity.left>Foot,Doc,MR,,http://loinc.org,,,,2.14,2.61,1.0,1.2,06/05/2024,06/05/2024
335,MR pedis kiri dengan kontras + anestesi,Permintaan & Hasil ,RD0993362,MR pedis kiri dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
336,MR pedis nonkontras,Permintaan & Hasil,30681-1,MR Foot WO contrast,Multisection^WO contrast,Find,Pt,Lower extremity>Foot,Doc,MR,,http://loinc.org,,,,2.04,2.61,1.0,1.1,15/11/2023,17/01/2024
337,MR pedis nonkontras dengan anestesi,Permintaan & Hasil,RD0993052,MR pedis nonkontras dengan anestesi,Multisection^WO contrast W anesthesia,Find,Pt,Lower extremity>Foot,Doc,MR,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
338,MR pelvis dengan kontras IV,Permintaan & Hasil,36237-6,MR Pelvis W contrast IV,Multisection^W contrast IV,Find,Pt,Pelvis,Doc,MR,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
339,MR pelvis nonkontras,Permintaan & Hasil,30673-8,MR Pelvis WO contrast,Multisection^WO contrast,Find,Pt,Pelvis,Doc,MR,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
340,MR pelvis nonkontras diikuti dengan kontras IV,Permintaan & Hasil,30674-6,MR Pelvis WO and W contrast IV,Multisection^WO & W contrast IV,Find,Pt,Pelvis,Doc,MR,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
341,MR pergelangan kaki bilateral dengan kontras ,Permintaan & Hasil ,69163-4,MR Ankle - bilateral W contrast IV,Multisection^W contrast IV,Find,Pt,Lower extremity.bilateral>Ankle,Doc,MR,,http://loinc.org,,,,2.38,2.61,1.0,1.2,06/05/2024,06/05/2024
342,MR pergelangan kaki bilateral dengan kontras + anestesi,Permintaan & Hasil ,RD0993165,MR pergelangan kaki bilateral dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
343,MR pergelangan kaki bilateral nonkontras dengan anestesi,Permintaan & Hasil,RD0993053,MR pergelangan kaki bilateral nonkontras dengan anestesi,Multisection^WO contrast W anesthesia ,Find,Pt,Lower extremity.bilateral>Ankle,Doc,MR,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
344,MR pergelangan kaki dengan kontras ,Permintaan & Hasil ,36136-0,MR Ankle W contrast IV,Multisection^W contrast IV,Find,Pt,Lower extremity>Ankle,Doc,MR,,http://loinc.org,,,,2.14,2.61,1.0,1.2,06/05/2024,06/05/2024
345,MR pergelangan kaki dengan kontras + anestesi,Permintaan & Hasil ,RD0993164,MR pergelangan kaki dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
346,MR pergelangan kaki kanan dengan kontras ,Permintaan & Hasil ,36140-2,MR Ankle - right W contrast IV,Multisection^W contrast IV,Find,Pt,Lower extremity.right>Ankle,Doc,MR,,http://loinc.org,,,,2.14,2.61,1.0,1.2,06/05/2024,06/05/2024
347,MR pergelangan kaki kanan dengan kontras + anestesi,Permintaan & Hasil ,RD0993381,MR pergelangan kaki kanan dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
348,MR pergelangan kaki kiri dengan kontras ,Permintaan & Hasil ,36138-6,MR Ankle - left W contrast IV,Multisection^W contrast IV,Find,Pt,Lower extremity.left>Ankle,Doc,MR,,http://loinc.org,,,,2.14,2.61,1.0,1.2,06/05/2024,06/05/2024
349,MR pergelangan kaki kiri dengan kontras + anestesi,Permintaan & Hasil ,RD0993382,MR pergelangan kaki kiri dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
350,MR pergelangan kaki nonkontras,Permintaan & Hasil,30680-3,MR Ankle WO contrast,Multisection^WO contrast,Find,Pt,Lower extremity>Ankle,Doc,MR,,http://loinc.org,,,,2.04,2.61,1.0,1.1,15/11/2023,17/01/2024
351,MR pergelangan kaki nonkontras dengan anestesi,Permintaan & Hasil,RD0993054,MR pergelangan kaki nonkontras dengan anestesi,Multisection^WO contrast W anesthesia,Find,Pt,Lower extremity>Ankle,Doc,MR,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
352,MR pergelangan tangan bilateral dengan kontras ,Permintaan & Hasil ,37449-6,MR Wrist - bilateral W contrast IV,Multisection^W contrast IV,Find,Pt,Upper extremity.bilateral>Wrist,Doc,MR,,http://loinc.org,,,,2.14,2.61,1.0,1.2,06/05/2024,06/05/2024
353,MR pergelangan tangan bilateral dengan kontras + anestesi,Permintaan & Hasil ,RD0993154,MR pergelangan tangan bilateral dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
354,MR pergelangan tangan bilateral nonkontras,Permintaan & Hasil,37462-9,MR Wrist - bilateral WO contrast,Multisection^WO contrast,Find,Pt,Upper extremity.bilateral>Wrist,Doc,MR,,http://loinc.org,,,,2.14,2.61,1.0,1.1,15/11/2023,17/01/2024
355,MR pergelangan tangan bilateral nonkontras dengan anestesi,Permintaan & Hasil,RD0993055,MR pergelangan tangan bilateral nonkontras dengan anestesi,Multisection^WO contrast W anesthesia,Find,Pt,Upper extremity.bilateral>Wrist,Doc,MR,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
356,MR pergelangan tangan dengan kontras ,Permintaan & Hasil ,37448-8,MR Wrist W contrast IV,Multisection^W contrast IV,Find,Pt,Upper extremity>Wrist,Doc,MR,,http://loinc.org,,,,2.14,2.61,1.0,1.2,06/05/2024,06/05/2024
357,MR pergelangan tangan dengan kontras + anestesi,Permintaan & Hasil ,RD0993153,MR pergelangan tangan dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
358,MR pergelangan tangan kanan dengan kontras ,Permintaan & Hasil ,37453-8,MR Wrist - right W contrast IV,Multisection^W contrast IV,Find,Pt,Upper extremity.right>Wrist,Doc,MR,,http://loinc.org,,,,2.14,2.61,1.0,1.2,06/05/2024,06/05/2024
359,MR pergelangan tangan kanan dengan kontras  + anestesi,Permintaan & Hasil ,RD0993367,MR pergelangan tangan kanan dengan kontras  + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
360,MR pergelangan tangan kiri + anestesi,Permintaan & Hasil ,RD0993368,MR pergelangan tangan kiri + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
361,MR pergelangan tangan kiri dengan kontras ,Permintaan & Hasil ,37451-2,MR Wrist - left W contrast IV,Multisection^W contrast IV,Find,Pt,Upper extremity.left>Wrist,Doc,MR,,http://loinc.org,,,,2.14,2.61,1.0,1.2,06/05/2024,06/05/2024
362,MR pergelangan tangan nonkontras,Permintaan & Hasil,37460-3,MR Wrist WO contrast,Multisection^WO contrast,Find,Pt,Upper extremity>Wrist,Doc,MR,,http://loinc.org,,,,2.14,2.61,1.0,1.1,15/11/2023,17/01/2024
363,MR pergelangan tangan nonkontras dengan anestesi,Permintaan & Hasil,RD0993056,MR pergelangan tangan nonkontras dengan anestesi,Multisection^WO contrast W anesthesia,Find,Pt,Upper extremity>Wrist,Doc,MR,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
364,MR phalang manus bilateral dengan kontras ,Permintaan & Hasil ,RD0993371,MR phalang manus bilateral dengan kontras ,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
365,MR phalang manus bilateral dengan kontras + anestesi,Permintaan & Hasil ,RD0993372,MR phalang manus bilateral dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
366,MR phalang manus dengan kontras ,Permintaan & Hasil ,69195-6,MR Finger W contrast IV,Multisection^W contrast IV,Find,Pt,Upper extremity>Finger,Doc,MR,,http://loinc.org,,,,2.38,2.61,1.0,1.2,06/05/2024,06/05/2024
367,MR phalang manus dengan kontras anestesi,Permintaan & Hasil ,RD0993157,MR phalang manus dengan kontras anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
368,MR phalang manus kanan dengan kontras ,Permintaan & Hasil ,69215-2,MR Finger - right W contrast IV,Multisection^W contrast IV,Find,Pt,Upper extremity.right>Finger,Doc,MR,,http://loinc.org,,,,2.38,2.61,1.0,1.2,06/05/2024,06/05/2024
369,MR phalang manus kanan dengan kontras  + anestesi,Permintaan & Hasil ,RD0993373,MR phalang manus kanan dengan kontras  + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
370,MR phalang manus kiri dengan kontras ,Permintaan & Hasil ,69205-3,MR Finger - left W contrast IV,Multisection^W contrast IV,Find,Pt,Upper extremity.left>Finger,Doc,MR,,http://loinc.org,,,,2.38,2.61,1.0,1.2,06/05/2024,06/05/2024
371,MR phalang manus kiri dengan kontras + anestesi,Permintaan & Hasil ,RD0993374,MR phalang manus kiri dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
372,MR phalang manus nonkontras,Permintaan & Hasil,69196-4,MR Finger WO contrast,Multisection^WO contrast,Find,Pt,Upper extremity>Finger,Doc,MR,,http://loinc.org,,,,2.38,2.61,1.0,1.1,15/11/2023,17/01/2024
373,MR phalang manus nonkontras dengan anestesi,Permintaan & Hasil,RD0993057,MR phalang manus nonkontras dengan anestesi,Multisection^WO contrast W anesthesia,Find,Pt,Upper extremity>Finger,Doc,MR,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
374,MR phalang pedis bilateral dengan kontras,Permintaan & Hasil ,RD0993359,MR phalang pedis bilateral dengan kontras,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
375,MR phalang pedis bilateral dengan kontras + anestesi,Permintaan & Hasil ,RD0993360,MR phalang pedis bilateral dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
376,MR phalang pedis dengan anestesi nonkontras,Permintaan & Hasil,RD0993059,MR phalang pedis dengan anestesi nonkontras,Multisection^WO contrast W anesthesia,Find,Pt,Lower extremity>Toe,Doc,MR,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
377,MR phalang pedis dengan kontras,Permintaan & Hasil ,91597-5,MR Toe WO and W contrast IV,Multisection^WO & W contrast IV,Find,Pt,Lower extremity>Toe,Doc,MR,,http://loinc.org,,,,2.66,2.67,1.0,1.2,06/05/2024,06/05/2024
378,MR phalang pedis dengan kontras + anestesi,Permintaan & Hasil ,RD0993169,MR phalang pedis dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
379,MR phalang pedis nonkontras,Permintaan & Hasil,RD0993058,MR phalang pedis nonkontras,Multisection^WO contrast,Find,Pt,Lower extremity>Toe,Doc,MR,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
380,MR prosedur,Permintaan & Hasil,25056-3,MR Unspecified body region,Multisection,Find,Pt,XXX,Doc,MR,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
381,MR prostat dengan kontras IV,Permintaan & Hasil,36244-2,MR Prostate W contrast IV,Multisection^W contrast IV,Find,Pt,Pelvis>Prostate,Doc,MR,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
382,MR prostat dynamic nonkontras dengan kontras IV,Permintaan & Hasil,36389-5,MR Prostate WO and W contrast IV,Multisection^WO & W contrast IV,Find,Pt,Pelvis>Prostate,Doc,MR,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
383,MR prostat nonkontras,Permintaan & Hasil,36519-7,MR Prostate WO contrast,Multisection^WO contrast,Find,Pt,Pelvis>Prostate,Doc,MR,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
384,MR prostat nonkontras,Permintaan & Hasil,36519-7,MR Prostate WO contrast,Multisection^WO contrast,Find,Pt,Pelvis>Prostate,Doc,MR,,http://loinc.org,,,,2.14,2.61,1.0,1.1,15/11/2023,17/01/2024
385,MR prostat nonkontras dengan anestesi,Permintaan & Hasil,RD0993060,MR prostat nonkontras dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
386,MR scapula bilateral nonkontras,Permintaan & Hasil,36061-0,MR Scapula,Multisection,Find,Pt,Chest>Scapula,Doc,MR,,http://loinc.org,302517007,Entire scapula,http://snomed.info/sct,,,1.0,1.0,13/02/2023,13/02/2023
387,MR scapula nonkontras,Permintaan & Hasil,36061-0,MR Scapula,Multisection,Find,Pt,Chest>Scapula,Doc,MR,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
388,MR seluruh tubuh ,Permintaan & Hasil,46358-8,MR Whole body,,Multisection,Find,Pt,Whole body,Doc,MR,,http://loinc.org,,,,,1.0,1.1,13/02/2023,15/11/2023
389,MR sendi ekstremitas atas dengan kontras IV,Permintaan & Hasil,36216-0,MR Upper extremity.joint W contrast IV,Multisection^W contrast IV,Find,Pt,Upper extremity>Upper extremity joint,Doc,MR,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
390,MR sendi ekstremitas atas nonkontras,Permintaan & Hasil,36500-7,MR Upper extremity.joint WO contrast,Multisection^WO contrast,Find,Pt,Upper extremity>Upper extremity joint,Doc,MR,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
391,MR sendi ekstremitas atas nonkontras diikuti dengan kontras IV,Permintaan & Hasil,36374-7,MR Upper extremity.joint WO and W contrast IV,Multisection^WO & W contrast IV,Find,Pt,Upper extremity>Upper extremity joint,Doc,MR,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
392,MR sendi ekstremitas bawah arthrogram,Permintaan & Hasil,69210-3,MR Lower Extremity Joint Arthrogram,Multisection^W contrast IS,Find,Pt,Lower extremity>Lower extremity joint,Doc,MR,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
393,MR sendi ekstremitas bawah dengan kontras IV,Permintaan & Hasil,36213-7,MR Lower Extremity Joint W contrast IV,Multisection^W contrast IV,Find,Pt,Lower extremity>Lower extremity joint,Doc,MR,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
394,MR sendi ekstremitas bawah nonkontras,Permintaan & Hasil,36497-6,MR Lower Extremity Joint WO contrast,Multisection^WO contrast,Find,Pt,Lower extremity>Lower extremity joint,Doc,MR,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
395,MR sendi ekstremitas bawah nonkontras diikuti dengan kontras IV,Permintaan & Hasil,36371-3,MR Lower Extremity Joint WO and W contrast IV,Multisection^WO & W contrast IV,Find,Pt,Lower extremity>Lower extremity joint,Doc,MR,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
396,MR sendi panggul (hip) - 1 sendi kanan dengan kontras IV,Permintaan & Hasil,36022-2,MR Hip - right,Multisection,Find,Pt,Lower extremity.right>Hip,Doc,MR,,http://loinc.org,,,,2.14,2.61,1.0,1.1,15/11/2023,17/01/2024
397,MR sendi panggul (hip) - 1 sendi kanan dengan kontras IV + anestesi,Permintaan & Hasil,RD0992963,MR sendi panggul (hip) - 1 sendi kanan dengan kontras IV + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
398,MR sendi panggul (hip) - 1 sendi kiri dengan kontras IV,Permintaan & Hasil,36020-6,MR Hip - left,Multisection,Find,Pt,Lower extremity.left>Hip,Doc,MR,,http://loinc.org,,,,2.14,2.61,1.0,1.1,15/11/2023,17/01/2024
399,MR sendi panggul (hip) - 1 sendi kiri dengan kontras IV + anestesi,Permintaan & Hasil,RD0992964,MR sendi panggul (hip) - 1 sendi kiri dengan kontras IV + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
400,MR sendi panggul (hip) - 1 sendi nonkontras,Permintaan & Hasil,30687-8,MR Hip WO contrast,Multisection^WO contrast,Find,Pt,Lower extremity>Hip,Doc,MR,,http://loinc.org,,,,2.04,2.61,1.0,1.1,15/11/2023,17/01/2024
401,MR sendi panggul (hip) - 1 sendi nonkontras dengan anestesi,Permintaan & Hasil,RD0993061,MR sendi panggul (hip) - 1 sendi nonkontras dengan anestesi,Multisection^WO contrast W anesthesia ,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
402,MR sendi panggul bilateral (hip bilateral) dengan kontras IV,Permintaan & Hasil,36202-0,MR Hip - bilateral W contrast IV,Multisection^W contrast IV,Find,Pt,Lower extremity.bilateral>Hip,Doc,MR,,http://loinc.org,,,,2.14,2.61,1.0,1.1,15/11/2023,17/01/2024
403,MR sendi panggul bilateral (hip bilateral) dengan kontras IV + anestesi,Permintaan & Hasil,RD0992965,MR sendi panggul bilateral (hip bilateral) dengan kontras IV + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
404,MR sendi panggul bilateral (hip bilateral) nonkontras,Permintaan & Hasil,36486-9,MR Hip - bilateral WO contrast,Multisection^WO contrast,Find,Pt,Lower extremity.bilateral>Hip,Doc,MR,,http://loinc.org,,,,2.14,2.61,1.0,1.1,15/11/2023,17/01/2024
405,MR sendi panggul bilateral (hip bilateral) nonkontras dengan anestesi,Permintaan & Hasil,RD0993062,MR sendi panggul bilateral (hip bilateral) nonkontras dengan anestesi,Multisection^WO contrast W anesthesia ,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
406,MR sendi sakroiliaka dengan anestesi,Permintaan & Hasil,RD0993063,MR sendi sakroiliaka dengan anestesi,Multisection^WO contrast W anesthesia ,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
407,MR sendi sakroiliaka dengan kontras IV,Permintaan & Hasil,36218-6,MR Sacroiliac Joint W contrast IV,Multisection^W contrast IV,Find,Pt,Pelvis>Sacroiliac joint,Doc,MR,,http://loinc.org,,,,2.14,2.61,1.0,1.1,15/11/2023,17/01/2024
408,MR sendi sakroiliaka dengan kontras IV + anestesi,Permintaan & Hasil,RD0992966,MR sendi sakroiliaka dengan kontras IV + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
409,MR sendi sakroiliaka nonkontras,Permintaan & Hasil,36502-3,MR Sacroiliac Joint WO contrast,Multisection^WO contrast,Find,Pt,Pelvis>Sacroiliac joint,Doc,MR,,http://loinc.org,,,,2.14,2.61,1.0,1.1,15/11/2023,17/01/2024
410,MR sendi temporomandibula,Permintaan & Hasil,24999-5,MR Temporomandibular joint,Multisection,Find,Pt,Head>Temporomandibular joint,Doc,MR,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
411,MR sinus paranasal dengan kontras IV,Permintaan & Hasil,24915-1,MR Sinuses W contrast IV,Multisection^W contrast IV,Find,Pt,Head>Sinuses,Doc,MR,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
412,MR sinus paranasal dengan kontras IV,Permintaan & Hasil,24915-1,MR Sinuses W contrast IV,Multisection^W contrast IV,Find,Pt,Head>Sinuses,Doc,MR,,http://loinc.org,,,,1.0o,2.61,1.0,1.1,15/11/2023,17/01/2024
413,MR sinus paranasal dengan kontras IV+ anestesi,Permintaan & Hasil,RD0992967,MR sinus paranasal dengan kontras IV+ anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
414,MR sinus paranasal nonkontras,Permintaan & Hasil,30662-1,MR Sinuses WO contrast,Multisection^WO contrast,Find,Pt,Head>Sinuses,Doc,MR,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
415,MR sinus paranasal nonkontras,Permintaan & Hasil,30662-1,MR Sinuses WO contrast,Multisection^WO contrast,Find,Pt,Head>Sinuses,Doc,MR,,http://loinc.org,,,,2.04,2.61,1.0,1.1,15/11/2023,17/01/2024
416,MR sinus paranasal nonkontras dengan anestesi,Permintaan & Hasil,RD0993064,MR sinus paranasal nonkontras dengan anestesi,Multisection^WO contrast W anesthesia ,Find,Pt,Head>Sinuses,Doc,MR,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
417,MR spectroscopy mammae dengan kontras,Permintaan & Hasil,37443-9,MR spectroscopy Unspecified body region,Multisection,Find,Pt,XXX,Doc,MR.spectroscopy,,http://loinc.org,76752008,Breast structure,http://snomed.info/sct,,,1.0,1.0,13/02/2023,13/02/2023
418,MR spectroscopy mammae nonkontras,Permintaan & Hasil,37443-9,MR spectroscopy Unspecified body region,Multisection,Find,Pt,XXX,Doc,MR.spectroscopy,,http://loinc.org,76752008,Breast structure,http://snomed.info/sct,,,1.0,1.0,13/02/2023,13/02/2023
419,MR spectroscopy prostat,Permintaan & Hasil,37443-9,MR spectroscopy Unspecified body region,Multisection,Find,Pt,XXX,Doc,MR.spectroscopy,,http://loinc.org,41216001,Prostatic structure,http://snomed.info/sct,,,1.0,1.0,13/02/2023,13/02/2023
420,MR spektroscopy,Permintaan & Hasil,37443-9,MR spectroscopy Unspecified body region,Multisection,Find,Pt,XXX,Doc,MR.spectroscopy,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
421,MR spine + DTI dengan kontras IV,Permintaan & Hasil,RD0992968,MR spine + DTI dengan kontras IV,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
422,MR spine + DTI dengan kontras IV + anestesi,Permintaan & Hasil,RD0992969,MR spine + DTI dengan kontras IV + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
423,MR spine + DTI nonkontras,Permintaan & Hasil,RD0993065,MR spine + DTI nonkontras,Multisection^WO contrast + DTI ,Find,Pt,Neck>Spine.cervical & Chest>Spine.thoracic & Abdomen>Spine.lumbar,Doc,MR,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
424,MR spine + DTI nonkontras dengan anestesi,Permintaan & Hasil,RD0993066,MR spine + DTI nonkontras dengan anestesi,Multisection^WO contrast + DTI  W anesthesia ,Find,Pt,Neck>Spine.cervical & Chest>Spine.thoracic & Abdomen>Spine.lumbar,Doc,MR,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
425,MR spine DTI dengan kontras ,Permintaan & Hasil,X099281,MR Kontras Spine DTI,,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,1.0,1.1,13/02/2023,15/11/2023
426,MR tempora mandibula joint (TMJ) dengan kontras IV,Permintaan & Hasil,37244-1,MR Temporomandibular joint W contrast IV,Multisection^W contrast IV,Find,Pt,Head>Temporomandibular joint,Doc,MR,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
427,MR tempora mandibula joint (TMJ) nonkontras,Permintaan & Hasil,37284-7,MR Temporomandibular joint WO contrast,Multisection^WO contrast,Find,Pt,Head>Temporomandibular joint,Doc,MR,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
428,MR temporo mandibula dengan kontras IV,Permintaan & Hasil,37244-1,MR Temporomandibular joint W contrast IV,Multisection^W contrast IV,Find,Pt,Head>Temporomandibular joint,Doc,MR,,http://loinc.org,,,,2.14,2.61,1.0,1.1,15/11/2023,17/01/2024
429,MR temporo mandibula dengan kontras IV + anestesi,Permintaan & Hasil,RD0992970,MR temporo mandibula dengan kontras IV + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
430,MR temporo mandibula nonkontras,Permintaan & Hasil,37284-7,MR Temporomandibular joint WO contrast,Multisection^WO contrast,Find,Pt,Head>Temporomandibular joint,Doc,MR,,http://loinc.org,,,,2.14,2.61,1.0,1.1,15/11/2023,17/01/2024
431,MR temporo mandibula nonkontras dengan anestesi,Permintaan & Hasil,RD0993067,MR temporo mandibula nonkontras dengan anestesi,Multisection^WO contrast W anesthesia ,Find,Pt,Head>Temporomandibular joint,Doc,MR,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.1,15/11/2023,17/01/2024
432,MR thoraks dengan kontras IV,Permintaan & Hasil,36156-8,MR Chest W contrast IV,Multisection^W contrast IV,Find,Pt,Chest,Doc,MR,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
433,MR thoraks nonkontras,Permintaan & Hasil,36442-2,MR Chest WO contrast,Multisection^WO contrast,Find,Pt,Chest,Doc,MR,,http://loinc.org,,,,,,1.0,1.0,13/02/2023,13/02/2023
