No,Nama Pemeriksaan,Permintaan/Hasil,Code,Display,Component,Property,Timing,System,Scale,Method,Unit of Measure,Code System,BodySite Code,BodySite Display,BodySite CodeSystem,Version First Released,Version Last Changed,Version First Released (DTO),Version Last Changed (DTO),First Released Date,Last Changed Date
346,XR skull PA,Permintaan & Hasil,69270-7,XR Skull PA,View PA,Find,Pt,Head>Skull,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
347,XR sky line kanan,Permintaan & Hasil,69256-6,XR Knee - right Sunrise,View Sunrise,Find,Pt,Lower extremity.right>Knee,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
348,XR sky line kiri,Permintaan & Hasil,43779-8,XR Knee - left Sunrise,View Sunrise,Find,Pt,Lower extremity.left>Knee,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
349,XR soft tissue leher AP,Permintaan & Hasil,42439-0,XR Neck AP,View AP,Find,Pt,Neck,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
350,XR soft tissue leher lateral,Permintaan & Hasil,24843-5,XR Neck Lateral,View lateral,Find,Pt,Neck,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
351,XR spesimen bedah,Permintaan & Hasil,72876-6,XR Surgical specimen Views,Views,Find,Pt,^Surgical specimen,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
352,XR spot nasal lateral,Permintaan & Hasil,24834-4,XR Nasal bones Views,Views,Find,Pt,Head>Nasal bones,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
353,XR stenvers kanan,Permintaan & Hasil,37153-4,XR Mastoid Stenver and Arcelin,Views Stenver + Arcelin,Find,Pt,Head>Mastoid,Doc,XR,,http://loinc.org,763872005,Structure of right mastoid bone,http://snomed.info/sct,,,1.0,1.0,2/13/2023,2/13/2023
354,XR stenvers kiri,Permintaan & Hasil,37153-4,XR Mastoid Stenver and Arcelin,Views Stenver + Arcelin,Find,Pt,Head>Mastoid,Doc,XR,,http://loinc.org,763871003,Structure of left mastoid bone,http://snomed.info/sct,,,1.0,1.0,2/13/2023,2/13/2023
355,XR sternum minimal dua proyeksi,Permintaan & Hasil,37883-6,XR Sternum 2 Views,Views 2,Find,Pt,Chest>Sternum,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
356,XR sternum PA,Permintaan & Hasil,98330-4,XR Sternum PA Views,Views PA,Find,Pt,Chest>Sternum,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
357,XR survey tulang (Bone Survey),Permintaan & Hasil,43518-0,XR Bones Survey Views,Views survey,Find,Pt,XXX>Bones,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
358,XR survey tulang lengkap,Permintaan & Hasil,83020-8,XR Bones Complete Survey Views,Views survey complete,Find,Pt,XXX>Bones,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
359,XR survey tulang terbatas,Permintaan & Hasil,43519-8,XR Bones Limited Survey Views,Views survey limited,Find,Pt,XXX>Bones,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
360,XR survey tulang terbatas untuk metastasis,Permintaan & Hasil,38089-9,XR Bones Limited Survey Views for metastasis,Views survey limited for metastasis,Find,Pt,XXX>Bones,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
361,XR tangan dua proyeksi,Permintaan & Hasil,24721-3,XR Hand 2 Views,Views 2,Find,Pt,Upper extremity>Hand,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
362,XR tangan minimal tiga proyeksi,Permintaan & Hasil,79357-0,XR Hand GE 3 Views,Views GE 3,Find,Pt,Upper extremity>Hand,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
363,XR thoracolumbal bending kiri,Permintaan & Hasil,44206-1,XR Thoracic and lumbar spine for scoliosis single view,View for scoliosis,Find,Pt,Chest>Spine.thoracic & Abdomen>Spine.lumbar,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
364,"XR thorakolumbal AP, lateral, oblique kanan dan kiri",Permintaan & Hasil,X099269,"XR thorakolumbal AP, lateral, oblique kanan dan kiri",,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.0,2/13/2023,2/13/2023
365,XR thorakolumbal oblique,Permintaan & Hasil,X099270,XR thorakolumbal oblique,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.0,2/13/2023,2/13/2023
366,XR thorax AP,Permintaan & Hasil,36572-6,XR Chest AP,View AP,Find,Pt,Chest,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
367,XR thorax dua proyeksi,Permintaan & Hasil,36643-5,XR Chest 2 Views,Views 2,Find,Pt,Chest,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
368,XR thorax dua proyeksi AP dan lateral,Permintaan & Hasil,36687-2,XR Chest AP and Lateral,Views AP + lateral,Find,Pt,Chest,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
369,XR thorax dua proyeksi PA dan lateral dengan prosedur top lordotik,Permintaan & Hasil,36759-9,XR Chest PA and Apical lordotic,Views PA + apical lordotic,Find,Pt,Chest,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
370,XR thorax lateral,Permintaan & Hasil,39051-8,XR Chest Lateral,View lateral,Find,Pt,Chest,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
371,XR thorax lateral kanan,Permintaan & Hasil,39051-8,XR Chest Lateral,View lateral,Find,Pt,Chest,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
372,XR thorax lateral kiri,Permintaan & Hasil,30737-1,XR Chest Left lateral,View L-lateral,Find,Pt,Chest,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
373,XR thorax LLD,Permintaan & Hasil,24637-1,XR Chest AP left lateral-decubitus,View AP L-lateral-decubitus,Find,Pt,Chest,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
374,XR thorax oblique kanan,Permintaan & Hasil,37010-6,XR Chest Right oblique,View R-oblique,Find,Pt,Chest,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
375,XR thorax oblique kiri,Permintaan & Hasil,37008-0,XR Chest Left oblique,View L-oblique,Find,Pt,Chest,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
376,XR thorax PA,Permintaan & Hasil,24648-8,XR Chest PA upright,View PA upright,Find,Pt,Chest,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
377,XR thorax PA dan lateral,Permintaan & Hasil,42272-5,XR Chest PA and Lateral,Views PA + lateral,Find,Pt,Chest,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
378,"XR thorax PA, lateral dan oblique",Permintaan & Hasil,30744-7,XR Chest PA and Lateral and Oblique,Views PA + lateral + oblique,Find,Pt,Chest,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
379,"XR thorax PA, lateral dengan proyeksi oblique kanan dan kiri",Permintaan & Hasil,39074-0,XR Chest AP and Lateral and Right oblique and Left oblique,Views AP + lateral + R-oblique + L-oblique,Find,Pt,Chest,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
380,XR thorax RLD,Permintaan & Hasil,43466-2,XR Chest AP right lateral-decubitus,View AP R-lateral-decubitus,Find,Pt,Chest,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
381,XR thorax satu proyeksi,Permintaan & Hasil,36554-4,XR Chest Single view,View,Find,Pt,Chest,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
382,XR tibia dan fibula dua proyeksi,Permintaan & Hasil,37895-0,XR Tibia and Fibula 2 Views,Views 2,Find,Pt,Lower extremity>Tibia+Fibula,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
383,XR TMJ bilateral,Permintaan & Hasil,37325-8,XR Temporomandibular joint - bilateral Views,Views,Find,Pt,Head>Temporomandibular joint.bilateral,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
384,XR TMJ buka mulut kanan,Permintaan & Hasil,48490-7,XR Temporomandibular joint - right Open and Closed mouth,Views open mouth + closed mouth,Find,Pt,Head>Temporomandibular joint.right,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
385,XR TMJ buka mulut kiri,Permintaan & Hasil,48491-5,XR Temporomandibular joint - left Open and Closed mouth,Views open mouth + closed mouth,Find,Pt,Head>Temporomandibular joint.left,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
386,XR TMJ tutup mulut kanan,Permintaan & Hasil,48490-7,XR Temporomandibular joint - right Open and Closed mouth,Views open mouth + closed mouth,Find,Pt,Head>Temporomandibular joint.right,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
387,XR TMJ tutup mulut kiri,Permintaan & Hasil,48491-5,XR Temporomandibular joint - left Open and Closed mouth,Views open mouth + closed mouth,Find,Pt,Head>Temporomandibular joint.left,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
388,XR top lordotik,Permintaan & Hasil,24640-5,XR Chest Apical lordotic,View apical lordotic,Find,Pt,Chest,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
389,XR towne,Permintaan & Hasil,37870-3,XR Skull Towne,View Towne,Find,Pt,Head>Skull,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
390,XR traktus gastrointestinal atas,Permintaan & Hasil,98283-5,XR Gastrointestinal tract upper Views,Views,Find,Pt,Abdomen>Gastrointestinal tract.upper,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
391,"XR traktus gastrointestinal dan sistem pulmoner untuk mencari benda asing, satu proyeksi",Permintaan & Hasil,39149-0,XR Gastrointestinal tract and Pulmonary system Single view for foreign body,View for foreign body,Find,Pt,Whole body>Gastrointestinal tract+Pulmonary system,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
392,XR tulang wajah kurang dari tiga proyeksi,Permintaan & Hasil,44199-8,XR Facial bones 1 or 2 Views,Views 1 or 2,Find,Pt,Head>Facial bones,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
393,XR tulang wajah minimal tiga proyeksi,Permintaan & Hasil,48479-0,XR Facial bones GE 3 Views,Views GE 3,Find,Pt,Head>Facial bones,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
394,XR urografi (pielografi) dengan kontras antegrade,Permintaan & Hasil,38101-2,XR Kidney Views W contrast antegrade,Views^W contrast antegrade,Find,Pt,Abdomen>Kidney,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
395,XR urografi (pielografi) dengan kontras IV,Permintaan & Hasil,37607-9,XR Kidney Views W contrast IV,Views^W contrast IV,Find,Pt,Abdomen>Kidney,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
396,XR urografi (pielografi) dengan kontras retrograde,Permintaan & Hasil,38105-3,XR Kidney Views W contrast retrograde,Views^W contrast retrograde,Find,Pt,Abdomen>Kidney,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
397,XR usia tulang (bone age),Permintaan & Hasil,85151-9,XR Bone age,Bone age,Time,Pt,XXX>Bones,Qn,XR,mo,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
398,XR vertebra C1-C2,Permintaan & Hasil,36669-0,XR Cervical spine 2 Views,Views 2,Find,Pt,Neck>Spine.cervical,Doc,XR,,http://loinc.org,,,,2.14,2.61,1.0,1.1,15/11/2023,17/01/2024
399,XR vertebra cervical dua atau tiga proyeksi,Permintaan & Hasil,43539-6,XR Cervical spine 2 or 3 Views,Views 2 or 3,Find,Pt,Neck>Spine.cervical,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
400,XR vertebra cervical minimal empat proyeksi,Permintaan & Hasil,44212-9,XR Cervical spine GE 4 Views,Views GE 4,Find,Pt,Neck>Spine.cervical,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
401,"XR vertebra cervical oblique, fleksi dan ekstensi",Permintaan & Hasil,83022-4,XR Cervical spine 2 or 3 views and (Views W flexion and W extension) and Views oblique,(Views 2 or 3) + (Views^W flexion + W extension) + (Views oblique),Find,Pt,Neck>Spine.cervical,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
402,XR vertebra cervical satu proyeksi,Permintaan & Hasil,24940-9,XR Cervical spine Single view,View,Find,Pt,Neck>Spine.cervical,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
403,XR vertebra cervicothoracal,Permintaan & Hasil,37481-9,XR Cervical and thoracic spine Views,Views,Find,Pt,Neck>Spine.cervical & Chest>Spine.thoracic,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
404,XR vertebra lengkap AP dan lateral (whole spine),Permintaan & Hasil,93605-4,XR Skull to Coccyx 2 or 3 Views,Views 2 or 3,Find,Pt,Head>Skull & Neck>Spine.cervical & Chest>Spine.thoracic & Abdomen>Spine.lumbar & Pelvis>Sacrum+Coccyx,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
405,XR vertebra lengkap empat atau lima proyeksi (whole spine),Permintaan & Hasil,93606-2,XR Skull to Coccyx 4 or 5 Views,Views 4 or 5,Find,Pt,Head>Skull & Neck>Spine.cervical & Chest>Spine.thoracic & Abdomen>Spine.lumbar & Pelvis>Sacrum+Coccyx,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
406,XR vertebra lengkap minimal enam proyeksi (whole spine),Permintaan & Hasil,93607-0,XR Skull to Coccyx GE 6 Views,Views GE 6,Find,Pt,Head>Skull & Neck>Spine.cervical & Chest>Spine.thoracic & Abdomen>Spine.lumbar & Pelvis>Sacrum+Coccyx,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
407,XR vertebra lengkap stitch view (scoliosis series) ,Permintaan & Hasil,93606-2,XR Skull to Coccyx 4 or 5 Views,Views 4 or 5,Find,Pt,Head>Skull & Neck>Spine.cervical & Chest>Spine.thoracic & Abdomen>Spine.lumbar & Pelvis>Sacrum+Coccyx,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
408,XR vertebra lumbal AP dan lateral,Permintaan & Hasil,24970-6,XR Lumbar spine AP and Lateral,Views AP + lateral,Find,Pt,Abdomen>Spine.lumbar,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
409,"XR vertebra lumbal AP, lateral dan oblique",Permintaan & Hasil,36735-9,XR Lumbar spine AP and Lateral and oblique,Views AP + lateral + oblique,Find,Pt,Abdomen>Spine.lumbar,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
410,XR vertebra lumbal dinamik fleksi dan ekstensi,Permintaan & Hasil,24971-4,XR Lumbar spine Views W flexion and W extension,Views^W flexion + W extension,Find,Pt,Abdomen>Spine.lumbar,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
411,XR vertebra lumbal dua atau tiga proyeksi,Permintaan & Hasil,48469-1,XR Lumbar spine 2 or 3 Views,Views 2 or 3,Find,Pt,Abdomen>Spine.lumbar,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
412,XR vertebra lumbal dua proyeksi,Permintaan & Hasil,36670-8,XR Lumbar spine 2 Views,Views 2,Find,Pt,Abdomen>Spine.lumbar,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
413,XR vertebra lumbal empat proyeksi,Permintaan & Hasil,36332-5,XR Lumbar spine 4 Views,Views 4,Find,Pt,Abdomen>Spine.lumbar,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
414,XR vertebra lumbal satu proyeksi,Permintaan & Hasil,30773-6,XR Lumbar spine Single view,View,Find,Pt,Abdomen>Spine.lumbar,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
415,XR vertebra lumbosakral,Permintaan & Hasil,37340-7,XR Spine Lumbar and Sacrum Views,Views,Find,Pt,Abdomen>Spine.lumbar & Pelvis>Sacrum,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
416,XR vertebra lumbosakral AP,Permintaan & Hasil,37340-7,XR Spine Lumbar and Sacrum Views,Views,Find,Pt,Abdomen>Spine.lumbar & Pelvis>Sacrum,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
417,XR vertebra lumbosakral AP dan lateral,Permintaan & Hasil,79371-1,XR Spine Lumbar and Sacrum GE 2 Views,Views GE 2,Find,Pt,Abdomen>Spine.lumbar & Pelvis>Sacrum,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
418,"XR vertebra lumbosakral AP, lateral dan oblique bilateral",Permintaan & Hasil,48473-3,XR Spine Lumbar and Sacrum 4 Views,Views 4,Find,Pt,Abdomen>Spine.lumbar & Pelvis>Sacrum,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
419,XR vertebra lumbosakral dua atau tiga proyeksi,Permintaan & Hasil,79371-1,XR Spine Lumbar and Sacrum GE 2 Views,Views GE 2,Find,Pt,Abdomen>Spine.lumbar & Pelvis>Sacrum,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
420,XR vertebra lumbosakral dua proyeksi,Permintaan & Hasil,79371-1,XR Spine Lumbar and Sacrum GE 2 Views,Views GE 2,Find,Pt,Abdomen>Spine.lumbar & Pelvis>Sacrum,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
421,XR vertebra lumbosakral lateral,Permintaan & Hasil,24969-8,XR Lumbar spine Lateral,View lateral,Find,Pt,Abdomen>Spine.lumbar,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
422,XR vertebra lumbosakral lateral flexi dan extensi,Permintaan & Hasil,37132-8,XR Lumbar spine Lateral Views W flexion and W extension,Views lateral^W flexion + W extension,Find,Pt,Abdomen>Spine.lumbar,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
423,XR vertebra lumbosakral minimal empat proyeksi,Permintaan & Hasil,79372-9,XR Spine Lumbar and Sacrum GE 4 Views,Views GE 4,Find,Pt,Abdomen>Spine.lumbar & Pelvis>Sacrum,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
424,XR vertebra lumbosakral oblique,Permintaan & Hasil,30778-5,XR Lumbar spine Oblique,View oblique,Find,Pt,Abdomen>Spine.lumbar,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
425,XR vertebra lumbosakral proyeksi bending minimal 6 proyeksi,Permintaan & Hasil,94684-8,XR Spine Lumbar and Sacrum GE 6 Views W right bending and W left bending,Views GE 6^W R-bending + W L-bending,Find,Pt,Abdomen>Spine.lumbar & Pelvis>Sacrum,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
426,XR vertebra lumbosakral proyeksi bending minimal empat proyeksi,Permintaan & Hasil,83038-0,XR Lumbar spine Greater than 4 views and (Greater than 1 view W R-bending and W L-bending),(Views GE 5) + (Views GE 1^W R-bending + W L-bending),Find,Pt,Abdomen>Spine.lumbar,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
427,XR vertebra sacrococcygeus AP dan lateral,Permintaan & Hasil,44179-0,XR Sacrum and Coccyx 2 Views,Views 2,Find,Pt,Pelvis>Sacrum+Coccyx,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
428,XR vertebra thoracolumbar AP,Permintaan & Hasil,39049-2,XR Thoracic and lumbar spine AP,View AP,Find,Pt,Chest>Spine.thoracic & Abdomen>Spine.lumbar,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
429,XR vertebra thoracolumbar AP lateral,Permintaan & Hasil,38123-6,XR Thoracic and lumbar spine AP and Lateral,Views AP + lateral,Find,Pt,Chest>Spine.thoracic & Abdomen>Spine.lumbar,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
430,XR vertebra thoracolumbar bending kanan,Permintaan & Hasil,42429-1,XR Thoracic and lumbar spine AP for scoliosis W standing and W right bending,View AP for scoliosis^W standing + W R-bending,Find,Pt,Chest>Spine.thoracic & Abdomen>Spine.lumbar,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
431,XR vertebra thoracolumbar bending kanan dan kiri,Permintaan & Hasil,42425-9,XR Thoracic and lumbar spine AP Views for scoliosis W standing and W right bending and W left bending and WO bending,Views AP for scoliosis^W standing + W R-bending + W L-bending + WO bending,Find,Pt,Chest>Spine.thoracic & Abdomen>Spine.lumbar,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
432,XR vertebra thoracolumbar dua proyeksi,Permintaan & Hasil,24984-7,XR Thoracic and lumbar spine 2 Views,Views 2,Find,Pt,Chest>Spine.thoracic & Abdomen>Spine.lumbar,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
433,XR vertebra thoracolumbar lateral,Permintaan & Hasil,30716-5,XR Thoracic and lumbar spine Lateral Views for scoliosis,Views lateral for scoliosis,Find,Pt,Chest>Spine.thoracic & Abdomen>Spine.lumbar,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
434,XR vertebra thoracolumbar tegak (pemeriksaan skoliosis),Permintaan & Hasil,30717-3,XR Thoracic and lumbar spine Views for scoliosis W standing,Views for scoliosis^W standing,Find,Pt,Chest>Spine.thoracic & Abdomen>Spine.lumbar,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
435,XR vertebra thorakal 4 proyeksi,Permintaan & Hasil,37907-3,XR Thoracic spine 4 Views,Views 4,Find,Pt,Chest>Spine.thoracic,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
436,XR vertebra thorakal AP,Permintaan & Hasil,30752-0,XR Thoracic spine AP,View AP,Find,Pt,Chest>Spine.thoracic,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
437,XR vertebra thorakal AP dan lateral,Permintaan & Hasil,30753-8,XR Thoracic spine AP and Lateral,Views AP + lateral,Find,Pt,Chest>Spine.thoracic,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
438,"XR vertebra thorakal AP, lateral dan oblique",Permintaan & Hasil,37908-1,XR Thoracic spine AP and Lateral and oblique,Views AP + lateral + oblique,Find,Pt,Chest>Spine.thoracic,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
439,XR vertebra thorakal dan lumbar satu proyeksi,Permintaan & Hasil,38121-0,XR Thoracic and lumbar spine Single view,View,Find,Pt,Chest>Spine.thoracic & Abdomen>Spine.lumbar,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
440,XR vertebra thorakal dua proyeksi,Permintaan & Hasil,37905-7,XR Thoracic spine 2 Views,Views 2,Find,Pt,Chest>Spine.thoracic,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
441,XR vertebra thorakal lateral,Permintaan & Hasil,30756-1,XR Thoracic spine Lateral,View lateral,Find,Pt,Chest>Spine.thoracic,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
442,XR vertebra thorakal oblique kanan,Permintaan & Hasil,30758-7,XR Thoracic spine Oblique,View oblique,Find,Pt,Chest>Spine.thoracic,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
443,XR vertebra thorakal oblique kiri,Permintaan & Hasil,30758-7,XR Thoracic spine Oblique,View oblique,Find,Pt,Chest>Spine.thoracic,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
444,XR vertebra thorakal satu proyeksi,Permintaan & Hasil,37904-0,XR Thoracic spine Single view,View,Find,Pt,Chest>Spine.thoracic,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
445,XR vertebra thorakal tiga proyeksi,Permintaan & Hasil,37906-5,XR Thoracic spine 3 Views,Views 3,Find,Pt,Chest>Spine.thoracic,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
446,XR waters,Permintaan & Hasil,24921-9,XR Skull Waters,View Waters,Find,Pt,Head>Skull,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
447,XR waters sinus paranasalis,Permintaan & Hasil,37863-8,XR Sinuses Waters,View Waters,Find,Pt,Head>Sinuses,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
448,XR wrist bilateral,Permintaan & Hasil,26169-3,XR Wrist - bilateral Views,Views,Find,Pt,Upper extremity.bilateral>Wrist,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
449,XR wrist dua proyeksi,Permintaan & Hasil,37483-5,XR Wrist - left 2 Views,Views 2,Find,Pt,Upper extremity.left>Wrist,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
450,XR wrist joint dextra AP dan lateral,Permintaan & Hasil,37832-3,XR Wrist - right AP and Lateral,Views AP + lateral,Find,Pt,Upper extremity.right>Wrist,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
451,XR wrist joint sinistra AP dan lateral,Permintaan & Hasil,38860-3,XR Wrist - left AP and Lateral,Views AP + lateral,Find,Pt,Upper extremity.left>Wrist,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
