No,Nama Pemeriksaan,Permintaan/Hasil,Code,Display,Component,Property,Timing,System,Scale,Method,Unit of Measure,Code System,BodySite Code,BodySite Display,BodySite CodeSystem,Version First Released,Version Last Changed,Version First Released (DTO),Version Last Changed (DTO),First Released Date,Last Changed Date
337,CT thigh nonkontras,Permintaan & Hasil,36460-4,CT Thigh WO contrast,Multisection^WO contrast,Find,Pt,Lower extremity>Thigh,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
338,CT thorakoabdominal dengan kontras IV,Permintaan & Hasil,42275-8,CT Chest and Abdomen W contrast IV,Multisection^W contrast IV,Find,Pt,Chest+Abdomen,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
339,CT thorax dengan kontras + biopsi (tindakan oleh DPJP Radiologi) + anestesi,Permintaan & Hasil,RD0993329,CT thorax dengan kontras + biopsi (tindakan oleh DPJP Radiologi) + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
340,CT thorax dengan kontras + biopsi (tindakan oleh DPJP Radiologi) ,Permintaan & Hasil,RD0993328,CT thorax dengan kontras + biopsi (tindakan oleh DPJP Radiologi) ,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
341,CT thorax dengan kontras + virtual bronchoscopy + anestesi,Permintaan & Hasil,RD0993323,CT thorax dengan kontras + virtual bronchoscopy + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
342,CT thorax dengan kontras + virtual bronchoscopy ,Permintaan & Hasil,RD0993322,CT thorax dengan kontras + virtual bronchoscopy ,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
343,CT thorax dengan kontras  + volumetri + anestesi,Permintaan & Hasil,RD0993325,CT thorax dengan kontras  + volumetri + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
344,CT thorax dengan kontras + volumetri ,Permintaan & Hasil,RD0993324,CT thorax dengan kontras + volumetri ,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
345,CT thorax dengan kontras  + anestesi,Permintaan & Hasil,RD0993317,CT thorax dengan kontras  + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
346,CT thorax dengan kontras IV,Permintaan & Hasil,24628-0,CT Chest W contrast IV,Multisection^W contrast IV,Find,Pt,Chest,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
347,CT thorax lung point / navigasi dengan kontras + anestesi,Permintaan & Hasil,RD0993327,CT thorax lung point / navigasi dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
348,CT thorax lung point / navigasi dengan kontras,Permintaan & Hasil,RD0993326,CT thorax lung point / navigasi dengan kontras,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
349,CT thorax nonkontras,Permintaan & Hasil,29252-4,CT Chest WO contrast,Multisection^WO contrast,Find,Pt,Chest,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
350,CT thorax nonkontras + guiding CT,Permintaan & Hasil,35895-2,CT Guidance for biopsy of Chest,Guidance for percutaneous biopsy,Find,Pt,Chest,Doc,CT,,http://loinc.org,,,,2.14,2.64,1.0,1.2,06/05/2024,06/05/2024
351,CT thorax nonkontras + guiding CT dengan anestesi,Permintaan & Hasil,RD0993467,CT thorax nonkontras + guiding CT dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
352,CT thorax nonkontras + virtual bronchoscopy,Permintaan & Hasil,RD0993504,CT thorax nonkontras + virtual bronchoscopy,Multisection^WO contrast,Find,Pt,Chest>Airway,Doc,CT,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,2.54,2.61,1.0,1.2,06/05/2024,06/05/2024
353,CT thorax nonkontras + virtual bronchoscopy dengan anestesi,Permintaan & Hasil,RD0993257,CT thorax nonkontras + virtual bronchoscopy dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
354,CT thorax nonkontras + volumetri,Permintaan & Hasil,RD0993258,CT thorax nonkontras + volumetri,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
355,CT thorax nonkontras + volumetri dengan anestesi,Permintaan & Hasil,RD0993259,CT thorax nonkontras + volumetri dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
356,CT thorax nonkontras dengan anestesi,Permintaan & Hasil,RD0993253,CT thorax nonkontras dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
357,CT thorax nonkontras diikuti dengan kontras IV,Permintaan & Hasil,30598-7,CT Chest WO and W contrast IV,Multisection^WO & W contrast IV,Find,Pt,Chest,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
358,CT TMJ nonkontras,Permintaan & Hasil,37283-9,CT Temporomandibular joint WO contrast,Multisection^WO contrast,Find,Pt,Head>Temporomandibular joint,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
359,CT torakoabdominal dengan kontras + anestesi,Permintaan & Hasil,RD0993358,CT torakoabdominal dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
360,CT torakoabdominal nonkontras,Permintaan & Hasil,42276-6,CT Chest and Abdomen WO contrast,Multisection^WO contrast,Find,Pt,Chest+Abdomen,Doc,CT,,http://loinc.org,,,,2.16,2.61,1.0,1.2,06/05/2024,06/05/2024
361,CT torakoabdominal nonkontras dengan anestesi,Permintaan & Hasil,RD0993289,CT torakoabdominal nonkontras dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
362,CT trauma kepala nonkontras,Permintaan & Hasil,RD0993217,CT trauma kepala nonkontras,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
363,CT trauma kepala nonkontras dengan anestesi,Permintaan & Hasil,RD0993218,CT trauma kepala nonkontras dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
364,CT triple rule out (pulmonal - cardiac - aorta) dengan kontras + anestesi,Permintaan & Hasil,RD0993337,CT triple rule out (pulmonal - cardiac - aorta) dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
365,CT triple rule out (pulmonal - cardiac - aorta) dengan kontras,Permintaan & Hasil,RD0993336,CT triple rule out (pulmonal - cardiac - aorta) dengan kontras,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
366,CT urografi dengan kontras + anestesi,Permintaan & Hasil,RD0993353,CT urografi dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
367,CT urografi dengan kontras IV,Permintaan & Hasil,87866-0,CT Kidney and Ureter and Urinary bladder WO and W contrast IV,Multisection^WO & W contrast IV,Find,Pt,Abdomen>Kidney & Abdomen+Pelvis>Ureter & Pelvis>Urinary bladder,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
368,CT urografi dengan kontras multifase,Permintaan & Hasil,87866-0,CT Kidney and Ureter and Urinary bladder WO and W contrast IV,Multisection^WO & W contrast IV,Find,Pt,Abdomen>Kidney & Abdomen+Pelvis>Ureter & Pelvis>Urinary bladder,Doc,CT,,http://loinc.org,,,,2.63,2.63,1.0,1.2,06/05/2024,06/05/2024
369,CT urografi nonkontras,Permintaan & Hasil,X099242,CT urografi nonkontras,,,,,,,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
370,CT usus halus melalui tabung enteroklisis,Permintaan & Hasil,30600-1,CT Small bowel W positive contrast via enteroclysis tube,Multisection^W positive contrast via enteroclysis tube,Find,Pt,Abdomen>Small bowel,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
371,CT venografi ekstremitas inferior,Permintaan & Hasil,RD0994268,RD0994268,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
372,CT venografi ekstremitas inferior bilateral ,Permintaan & Hasil,87281-2,CTA Lower extremity veins - bilateral W contrast IV,Multisection^W contrast IV,Find,Pt,Lower extremity.bilateral>Lower extremity veins,Doc,CT.angio,,http://loinc.org,,,,2.63,2.63,1.0,1.2,06/05/2024,06/05/2024
373,CT venografi ekstremitas inferior dengan anestesi,Permintaan & Hasil,RD0993402,CT venografi ekstremitas inferior dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
374,CT venografi ekstremitas inferior kanan ,Permintaan & Hasil,36825-8,CTA Lower extremity veins - right W contrast IV,Multisection^W contrast IV,Find,Pt,Lower extremity.right>Lower extremity veins,Doc,CT.angio,,http://loinc.org,,,,2.14,2.63,1.0,1.2,06/05/2024,06/05/2024
375,CT venografi ekstremitas inferior kiri ,Permintaan & Hasil,36824-1,CTA Lower extremity veins - left W contrast IV,Multisection^W contrast IV,Find,Pt,Lower extremity.left>Lower extremity veins,Doc,CT.angio,,http://loinc.org,,,,2.14,2.63,1.0,1.2,06/05/2024,06/05/2024
376,CT venografi ekstremitas superior,Permintaan & Hasil,RD0994269,CT venografi ekstremitas superior,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
377,CT venografi ekstremitas superior bilateral ,Permintaan & Hasil,RD0994270,CT venografi ekstremitas superior bilateral ,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
378,CT venografi ekstremitas superior dengan anestesi,Permintaan & Hasil,RD0993401,CT venografi ekstremitas superior dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
379,CT venografi ekstremitas superior kanan,Permintaan & Hasil,89723-1,CTA Upper extremity veins - right W contrast IV,Multisection^W contrast IV,Find,Pt,Upper extremity.right>Upper extremity veins,Doc,CT.angio,,http://loinc.org,,,,2.65,2.65,1.0,1.2,06/05/2024,06/05/2024
380,CT venografi ekstremitas superior kiri ,Permintaan & Hasil,89722-3,CTA Upper extremity veins - left W contrast IV,Multisection^W contrast IV,Find,Pt,Upper extremity.left>Upper extremity veins,Doc,CT.angio,,http://loinc.org,,,,2.65,2.65,1.0,1.2,06/05/2024,06/05/2024
381,CT vertebra cervical + thoracal dengan kontras + anestesi,Permintaan & Hasil,RD0993300,CT vertebra cervical + thoracal dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
382,CT vertebra cervical + thoracal dengan kontras,Permintaan & Hasil,86985-9,CT Cervical and thoracic spine W contrast IV,Multisection^W contrast IV,Find,Pt,Neck>Spine.cervical & Chest>Spine.thoracic,Doc,CT,,http://loinc.org,,,,2.63,2.63,1.0,1.2,06/05/2024,06/05/2024
383,CT vertebra cervical + thoracal nonkontras dengan anestesi,Permintaan & Hasil,RD0993236,CT vertebra cervical + thoracal nonkontras dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
384,CT vertebra cervical dan thoracic kontras IV,Permintaan & Hasil,86985-9,CT Cervical and thoracic spine W contrast IV,Multisection^W contrast IV,Find,Pt,Neck>Spine.cervical & Chest>Spine.thoracic,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
385,CT vertebra cervical dan thoracic nonkontras,Permintaan & Hasil,83304-6,CT Cervical and thoracic spine WO contrast,Multisection^WO contrast,Find,Pt,Neck>Spine.cervical & Chest>Spine.thoracic,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
386,CT vertebra cervical dengan kontras + anestesi,Permintaan & Hasil,RD0993299,CT vertebra cervical dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
387,CT vertebra cervical dengan kontras,Permintaan & Hasil,24933-4,CT Cervical spine W contrast IV,Multisection^W contrast IV,Find,Pt,Neck>Spine.cervical,Doc,CT,,http://loinc.org,,,,1.0o,2.61,1.0,1.2,06/05/2024,06/05/2024
388,CT vertebra cervical dengan kontras IT,Permintaan & Hasil,24934-2,CT Cervical spine W contrast IT,Multisection^W contrast IT,Find,Pt,Neck>Spine.cervical,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
389,CT vertebra cervical dengan kontras IV,Permintaan & Hasil,24933-4,CT Cervical spine W contrast IV,Multisection^W contrast IV,Find,Pt,Neck>Spine.cervical,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
390,CT vertebra cervical nonkontras,Permintaan & Hasil,30592-0,CT Cervical spine WO contrast,Multisection^WO contrast,Find,Pt,Neck>Spine.cervical,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
391,CT vertebra cervical nonkontras dengan anestesi,Permintaan & Hasil,RD0993235,CT vertebra cervical nonkontras dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
392,CT vertebra cervical nonkontras diikuti dengan kontras IV,Permintaan & Hasil,36401-8,CT Cervical spine WO and W contrast IV,Multisection^WO & W contrast IV,Find,Pt,Neck>Spine.cervical,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
393,CT vertebra cerviothoracal dengan kontras IV,Permintaan & Hasil,86959-4,CT Cervical and thoracic spine WO and W contrast IV,Multisection^WO & W contrast IV,Find,Pt,Neck>Spine.cervical & Chest>Spine.thoracic,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
394,CT vertebra cerviothoracal nonkontras,Permintaan & Hasil,83304-6,CT Cervical and thoracic spine WO contrast,Multisection^WO contrast,Find,Pt,Neck>Spine.cervical & Chest>Spine.thoracic,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
395,CT vertebra lengkap (wholespine) + dengan kontras anestesi,Permintaan & Hasil,RD0993304,CT vertebra lengkap (wholespine) + dengan kontras anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
396,CT vertebra lengkap (wholespine) dengan kontras,Permintaan & Hasil,86984-2,CT Cervical and thoracic and lumbar spine W contrast IV,Multisection^W contrast IV,Find,Pt,Neck>Spine.cervical & Chest>Spine.thoracic & Abdomen>Spine.lumbar,Doc,CT,,http://loinc.org,,,,2.63,2.63,1.0,1.2,06/05/2024,06/05/2024
397,CT vertebra lengkap (wholespine) nonkontras,Permintaan & Hasil,86987-5,CT Cervical and thoracic and lumbar spine WO contrast,Multisection^WO contrast,Find,Pt,Neck>Spine.cervical & Chest>Spine.thoracic & Abdomen>Spine.lumbar,Doc,CT,,http://loinc.org,,,,2.63,2.63,1.0,1.2,06/05/2024,06/05/2024
398,CT vertebra lengkap (wholespine) nonkontras dengan anestesi,Permintaan & Hasil,RD0993240,CT vertebra lengkap (wholespine) nonkontras dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
399,CT vertebra lumbal dengan kontras + anestesi,Permintaan & Hasil,RD0993303,CT vertebra lumbal dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
400,CT vertebra lumbal dengan kontras IT,Permintaan & Hasil,24965-6,CT Lumbar spine W contrast IT,Multisection^W contrast IT,Find,Pt,Abdomen>Spine.lumbar,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
401,CT vertebra lumbal dengan kontras IV,Permintaan & Hasil,24964-9,CT Lumbar spine W contrast IV,Multisection^W contrast IV,Find,Pt,Abdomen>Spine.lumbar,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
402,CT vertebra lumbal nonkontras,Permintaan & Hasil,30620-9,CT Lumbar spine WO contrast,Multisection^WO contrast,Find,Pt,Abdomen>Spine.lumbar,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
403,CT vertebra lumbal nonkontras dengan anestesi,Permintaan & Hasil,RD0993239,CT vertebra lumbal nonkontras dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
404,CT vertebra lumbal nonkontras diikuti dengan kontras IT,Permintaan & Hasil,44114-7,CT Lumbar spine WO and W contrast IT,Multisection^WO & W contrast IT,Find,Pt,Abdomen>Spine.lumbar,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
405,CT vertebra lumbal tanpa kontras diikuti dengan kontras IV,Permintaan & Hasil,36402-6,CT Lumbar spine WO and W contrast IV,Multisection^WO & W contrast IV,Find,Pt,Abdomen>Spine.lumbar,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
406,CT vertebra lumbar dan sacrum nonkontras,Permintaan & Hasil,82697-4,CT Spine Lumbar and Sacrum WO contrast,Multisection^WO contrast,Find,Pt,Abdomen>Spine.lumbar & Pelvis>Sacrum,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
407,CT vertebra lumbosacral dengan kontras,Permintaan & Hasil,82696-6,CT Spine Lumbar and Sacrum W contrast IV,Multisection^W contrast IV,Find,Pt,Abdomen>Spine.lumbar & Pelvis>Sacrum,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
408,CT vertebra lumbosacral nonkontras,Permintaan & Hasil,82697-4,CT Spine Lumbar and Sacrum WO contrast,Multisection^WO contrast,Find,Pt,Abdomen>Spine.lumbar & Pelvis>Sacrum,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
409,CT vertebra thoracal + lumbal dengan kontras + anestesi,Permintaan & Hasil,RD0993302,CT vertebra thoracal + lumbal dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
410,CT vertebra thoracal + lumbal dengan kontras,Permintaan & Hasil,86974-3,CT Thoracic and lumbar spine WO and W contrast IV,Multisection^WO & W contrast IV,Find,Pt,Chest>Spine.thoracic & Abdomen>Spine.lumbar,Doc,CT,,http://loinc.org,,,,2.63,2.63,1.0,1.2,06/05/2024,06/05/2024
411,CT vertebra thoracal + lumbal nonkontras dengan anestesi,Permintaan & Hasil,RD0993238,CT vertebra thoracal + lumbal nonkontras dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
412,CT vertebra thoracal dengan kontras,Permintaan & Hasil,24979-7,CT Thoracic spine W contrast IV,Multisection^W contrast IV,Find,Pt,Chest>Spine.thoracic,Doc,CT,,http://loinc.org,,,,1.0o,2.61,1.0,1.2,06/05/2024,06/05/2024
413,CT vertebra thoracal dengan kontras IT,Permintaan & Hasil,30596-1,CT Thoracic spine W contrast IT,Multisection^W contrast IT,Find,Pt,Chest>Spine.thoracic,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
414,CT vertebra thoracal dengan kontras IV,Permintaan & Hasil,24979-7,CT Thoracic spine W contrast IV,Multisection^W contrast IV,Find,Pt,Chest>Spine.thoracic,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
415,CT vertebra thoracal nonkontras,Permintaan & Hasil,30597-9,CT Thoracic spine WO contrast,Multisection^WO contrast,Find,Pt,Chest>Spine.thoracic,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
416,CT vertebra thoracal nonkontras dengan anestesi,Permintaan & Hasil,RD0993237,CT vertebra thoracal nonkontras dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
417,CT vertebra thoracal nonkontras diikuti dengan kontras IT,Permintaan & Hasil,44113-9,CT Thoracic spine WO and W contrast IT,Multisection^WO & W contrast IT,Find,Pt,Chest>Spine.thoracic,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
418,CT vertebra thoracal nonkontras diikuti dengan kontras IV,Permintaan & Hasil,36403-4,CT Thoracic spine WO and W contrast IV,Multisection^WO & W contrast IV,Find,Pt,Chest>Spine.thoracic,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
419,CT vertebra thoracolumbar dengan kontras IV,Permintaan & Hasil,83294-9,CT Thoracic and lumbar spine W contrast IV,Multisection^W contrast IV,Find,Pt,Chest>Spine.thoracic & Abdomen>Spine.lumbar,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
420,CT vertebra thoracolumbar nonkontras,Permintaan & Hasil,83310-3,CT Thoracic and lumbar spine WO contrast,Multisection^WO contrast,Find,Pt,Chest>Spine.thoracic & Abdomen>Spine.lumbar,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
421,CT virtual bronchoscopy / thorax-nonkontras,Permintaan & Hasil,18744-3,Bronchoscopy study,Bronchoscopy study,Find,Pt,Respiratory system,Doc,Bronchoscopy,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
422,CT wajah / craniofacial dengan kontras + anestesi,Permintaan & Hasil,RD0993294,CT wajah / craniofacial dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
423,CT wajah / craniofacial nonkontras,Permintaan & Hasil,72249-6,CT Facial bones WO contrast,Multisection^WO contrast,Find,Pt,Head>Facial bones,Doc,CT,,http://loinc.org,,,,2.42,2.61,1.0,1.2,06/05/2024,06/05/2024
424,CT wajah / craniofacial nonkontras dengan anestesi,Permintaan & Hasil,RD0993221,CT wajah / craniofacial nonkontras dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
425,CT wrist dengan kontras IV,Permintaan & Hasil,37447-0,CT Wrist W contrast IV,Multisection^W contrast IV,Find,Pt,Upper extremity>Wrist,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
426,CT wrist nonkontras,Permintaan & Hasil,37459-5,CT Wrist WO contrast,Multisection^WO contrast,Find,Pt,Upper extremity>Wrist,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
427,CTA abdomen,Permintaan & Hasil,36828-2,CTA Abdominal vessels W contrast IV,Multisection^W contrast IV,Find,Pt,Abdomen>Abdominal vessels,Doc,CT.angio,,http://loinc.org,,,,2.14,2.61,1.0,1.2,06/05/2024,06/05/2024
428,CTA abdomen dan pelvis nonkontras diikuti dengan kontras IV,Permintaan & Hasil,82679-2,CTA Abdominal vessels and Pelvis vessels WO and W contrast IV,Multisection^WO & W contrast IV,Find,Pt,Abdomen>Abdominal vessels & Pelvis>Pelvis vessels,Doc,CT.angio,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
429,CTA abdomen dengan anestesi,Permintaan & Hasil,RD0993396,CTA abdomen dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
430,CTA abdomen nonkontras diikuti dengan kontras IV,Permintaan & Hasil,30805-6,CTA Abdominal vessels WO and W contrast IV,Multisection^WO & W contrast IV,Find,Pt,Abdomen>Abdominal vessels,Doc,CT.angio,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
431,CTA aorta abdominalis dan iliofemoral bilateral dengan kontras IV,Permintaan & Hasil,78037-9,CTA Abdominal Aorta and Bilateral Runoff Vessels W contrast IV,Multisection^W contrast IV,Find,Pt,Abdomen>Aorta.abdominal & Pelvis+Lower extremity.bilateral>RO vessels,Doc,CT.angio,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
432,CTA aorta abdominalis dan iliofemoral bilateral non kontras diikuti dengan kontras IV,Permintaan & Hasil,78031-2,CTA Abdominal Aorta and Bilateral Runoff Vessels WO and W contrast IV,Multisection^WO & W contrast IV,Find,Pt,Abdomen>Aorta.abdominal & Pelvis+Lower extremity.bilateral>RO vessels,Doc,CT.angio,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
433,CTA aorta lengkap (arkus s/d iliaka),Permintaan & Hasil,RD0994267,CTA aorta lengkap (arkus s/d iliaka),,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,,,,
434,CTA aorta lengkap (arkus s/d iliaka) dengan anestesi,Permintaan & Hasil,RD0993398,CTA aorta lengkap (arkus s/d iliaka) dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
435,CTA aorta torakalis,Permintaan & Hasil,82709-7,CTA Thoracic Aorta,Multisection,Find,Pt,Chest>Aorta.thoracic,Doc,CT.angio,,http://loinc.org,,,,2.58,2.61,1.0,1.2,06/05/2024,06/05/2024
436,CTA aorta torakalis dengan anestesi,Permintaan & Hasil,RD0993392,CTA aorta torakalis dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
437,CTA aorta toraks - abdomen,Permintaan & Hasil,36141-0,CTA Thoracic and abdominal aorta W contrast IV,Multisection^W contrast IV,Find,Pt,Chest>Aorta.thoracic & Abdomen>Aorta.abdominal,Doc,CT.angio,,http://loinc.org,,,,2.14,2.61,1.0,1.2,06/05/2024,06/05/2024
438,CTA aorta toraks - abdomen dengan anestesi,Permintaan & Hasil,RD0993395,CTA aorta toraks - abdomen dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
439,CTA carotis dengan anestesi,Permintaan & Hasil,RD0993391,CTA carotis dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
440,CTA carotis dengan kontras IV,Permintaan & Hasil,36146-9,CTA Carotid artery W contrast IV,Multisection^W contrast IV,Find,Pt,Head+Neck>Carotid artery,Doc,CT.angio,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
